Timestamp,Date,Time,HeelPressure,FrontAngle,SideAngle,UpAngle,Device
1457711042.012856, 11.03.16,07:44:02.013, 0,0,256,197
1457711042.102391, 11.03.16,07:44:02.102, 0,78,153,212
1457711042.145363, 11.03.16,07:44:02.145, 0,0,116,122
1457711042.308757, 11.03.16,07:44:02.309, 0,0,220,250
1457711042.354032, 11.03.16,07:44:02.354, 0,0,184,236
1457711042.456583, 11.03.16,07:44:02.457, 0,72,246,160
1457711042.550716, 11.03.16,07:44:02.551, 0,72,246,130
1457711042.667099, 11.03.16,07:44:02.667, 0,0,147,130
1457711042.731166, 11.03.16,07:44:02.731, 0,0,256,0
1457711042.875716, 11.03.16,07:44:02.876, 0,96,135,171
1457711042.946359, 11.03.16,07:44:02.946, 0,136,151,238
1457711043.062978, 11.03.16,07:44:03.063, 0,0,77,136
1457711043.175693, 11.03.16,07:44:03.176, 0,50,214,255
1457711043.266211, 11.03.16,07:44:03.266, 0,173,256,179
1457711043.387541, 11.03.16,07:44:03.388, 0,0,170,196
1457711043.507642, 11.03.16,07:44:03.508, 0,0,101,0
1457711043.656929, 11.03.16,07:44:03.657, 0,103,78,238
1457711043.667017, 11.03.16,07:44:03.667, 0,130,118,238
1457711043.774200, 11.03.16,07:44:03.774, 0,0,220,238
1457711043.893735, 11.03.16,07:44:03.894, 0,28,212,255
1457711043.986510, 11.03.16,07:44:03.987, 0,208,234,208
1457711044.078125, 11.03.16,07:44:04.078, 0,49,209,226
1457711044.167874, 11.03.16,07:44:04.168, 0,0,78,0
1457711044.286004, 11.03.16,07:44:04.286, 0,115,154,223
1457711044.357171, 11.03.16,07:44:04.357, 0,90,154,235
1457711044.466384, 11.03.16,07:44:04.466, 0,0,255,144
1457711044.615593, 11.03.16,07:44:04.616, 0,9,182,255
1457711044.655511, 11.03.16,07:44:04.656, 0,223,252,205
1457711044.766801, 11.03.16,07:44:04.767, 0,63,192,192
1457711044.887708, 11.03.16,07:44:04.888, 0,0,238,11
1457711044.981001, 11.03.16,07:44:04.981, 0,86,191,207
1457711045.071162, 11.03.16,07:44:05.071, 0,76,133,207
1457711045.214346, 11.03.16,07:44:05.214, 0,0,160,128
1457711045.255235, 11.03.16,07:44:05.255, 0,0,229,248
1457711045.365503, 11.03.16,07:44:05.366, 0,171,185,226
1457711045.485678, 11.03.16,07:44:05.486, 0,77,245,177
1457711045.556423, 11.03.16,07:44:05.556, 0,0,157,121
1457711045.668970, 11.03.16,07:44:05.669, 0,0,29,0
1457711045.785603, 11.03.16,07:44:05.786, 0,73,180,179
1457711045.876012, 11.03.16,07:44:05.876, 0,106,134,179
1457711045.967805, 11.03.16,07:44:05.968, 0,0,244,200
1457711046.085296, 11.03.16,07:44:06.085, 0,97,231,255
1457711046.175171, 11.03.16,07:44:06.175, 0,131,239,192
1457711046.297033, 11.03.16,07:44:06.297, 0,0,183,192
1457711046.417311, 11.03.16,07:44:06.417, 0,30,2,0
1457711046.459419, 11.03.16,07:44:06.459, 0,71,143,207
1457711046.564841, 11.03.16,07:44:06.565, 0,134,143,223
1457711046.685614, 11.03.16,07:44:06.686, 0,0,237,201
1457711046.750742, 11.03.16,07:44:06.751, 0,126,250,255
1457711046.866189, 11.03.16,07:44:06.866, 0,126,229,167
1457711046.987604, 11.03.16,07:44:06.988, 0,0,222,135
1457711047.077816, 11.03.16,07:44:07.078, 0,22,256,65
1457711047.165290, 11.03.16,07:44:07.165, 0,93,113,252
1457711047.285327, 11.03.16,07:44:07.285, 0,114,145,228
1457711047.375303, 11.03.16,07:44:07.375, 0,0,38,106
1457711047.445600, 11.03.16,07:44:07.446, 0,23,197,255
1457711047.585873, 11.03.16,07:44:07.586, 0,167,212,178
1457711047.678274, 11.03.16,07:44:07.678, 0,64,168,155
1457711047.766948, 11.03.16,07:44:07.767, 0,0,120,0
1457711047.885252, 11.03.16,07:44:07.885, 0,137,18,244
1457711048.007171, 11.03.16,07:44:08.007, 0,116,133,244
1457711048.047592, 11.03.16,07:44:08.048, 0,0,201,87
1457711048.183984, 11.03.16,07:44:08.184, 0,22,201,255
1457711048.275309, 11.03.16,07:44:08.275, 0,230,230,226
1457711048.365987, 11.03.16,07:44:08.366, 0,53,173,226
1457711048.485855, 11.03.16,07:44:08.486, 0,0,150,0
1457711048.576084, 11.03.16,07:44:08.576, 0,67,108,150
1457711048.724599, 11.03.16,07:44:08.725, 0,88,159,224
1457711048.764644, 11.03.16,07:44:08.765, 0,0,256,224
1457711048.875332, 11.03.16,07:44:08.875, 0,0,181,255
1457711048.995668, 11.03.16,07:44:08.996, 0,234,201,236
1457711049.084698, 11.03.16,07:44:09.085, 0,34,193,236
1457711049.177411, 11.03.16,07:44:09.177, 0,0,106,48
1457711049.327138, 11.03.16,07:44:09.327, 0,255,137,255
1457711049.368810, 11.03.16,07:44:09.369, 0,96,137,192
1457711049.475078, 11.03.16,07:44:09.475, 0,114,104,192
1457711049.595634, 11.03.16,07:44:09.596, 0,0,196,255
1457711049.683999, 11.03.16,07:44:09.684, 0,155,203,243
1457711049.774662, 11.03.16,07:44:09.775, 0,95,235,175
1457711049.897709, 11.03.16,07:44:09.898, 0,0,178,175
1457711049.987573, 11.03.16,07:44:09.988, 0,0,1,215
1457711050.079380, 11.03.16,07:44:10.079, 0,92,139,193
1457711050.195198, 11.03.16,07:44:10.195, 0,0,150,132
1457711050.284303, 11.03.16,07:44:10.284, 0,0,215,255
1457711050.374567, 11.03.16,07:44:10.375, 0,138,215,255
1457711050.494914, 11.03.16,07:44:10.495, 0,115,221,200
