Timestamp,Date,Time,Type, Pressure,FrontAngle,SideAngle,UpAngle
1459356943.472935,30.03.16,09:55:43.473,Fore,100,74,194,0
1459356943.454120,30.03.16,09:55:43.454,Fore,100,74,194,0
1459356943.448723,30.03.16,09:55:43.449,Fore,100,74,194,0
1459356943.442941,30.03.16,09:55:43.443,Fore,100,74,194,0
1459356943.424041,30.03.16,09:55:43.424,Fore,100,74,194,0
1459356943.418741,30.03.16,09:55:43.419,Fore,100,74,194,0
1459356943.412779,30.03.16,09:55:43.413,Fore,91,74,194,0
1459356943.386808,30.03.16,09:55:43.387,Fore,54,74,194,0
1459356943.381906,30.03.16,09:55:43.382,Fore,3,74,194,0
1459356942.851135,30.03.16,09:55:42.851,Fore,69,115,115,255
1459356942.847233,30.03.16,09:55:42.847,Fore,84,115,115,255
1459356942.842466,30.03.16,09:55:42.842,Fore,100,115,115,255
1459356942.817747,30.03.16,09:55:42.818,Fore,100,115,115,255
1459356942.812871,30.03.16,09:55:42.813,Fore,100,115,115,255
1459356942.793148,30.03.16,09:55:42.793,Fore,100,65,1,255
1459356942.788567,30.03.16,09:55:42.789,Fore,100,65,1,255
1459356942.782877,30.03.16,09:55:42.783,Fore,89,65,1,255
1459356942.732018,30.03.16,09:55:42.732,Fore,60,65,1,255
1459356942.209587,30.03.16,09:55:42.210,Fore,22,144,136,198
1459356942.188218,30.03.16,09:55:42.188,Fore,100,66,128,198
1459356942.185408,30.03.16,09:55:42.185,Fore,100,66,128,198
1459356942.179709,30.03.16,09:55:42.180,Fore,100,66,128,198
1459356942.160066,30.03.16,09:55:42.160,Fore,100,66,128,198
1459356942.156403,30.03.16,09:55:42.156,Fore,100,66,128,198
1459356942.151544,30.03.16,09:55:42.152,Fore,100,66,128,198
1459356942.102505,30.03.16,09:55:42.103,Fore,100,66,128,198
1459356942.095676,30.03.16,09:55:42.096,Fore,77,66,128,198
1459356942.095156,30.03.16,09:55:42.095,Fore,47,66,128,198
1459356941.553915,30.03.16,09:55:41.554,Fore,29,0,97,180
1459356941.536418,30.03.16,09:55:41.536,Fore,70,0,97,180
1459356941.527276,30.03.16,09:55:41.527,Fore,78,0,97,180
1459356941.525955,30.03.16,09:55:41.526,Fore,100,0,97,180
1459356941.520950,30.03.16,09:55:41.521,Fore,100,0,97,180
1459356941.500725,30.03.16,09:55:41.501,Fore,100,0,97,180
1459356941.499480,30.03.16,09:55:41.499,Fore,75,0,97,180
1459356941.492972,30.03.16,09:55:41.493,Fore,50,0,97,180
1459356940.926914,30.03.16,09:55:40.927,Fore,48,135,105,223
1459356940.898657,30.03.16,09:55:40.899,Fore,86,135,105,223
1459356940.890585,30.03.16,09:55:40.891,Fore,100,135,105,223
1459356940.888947,30.03.16,09:55:40.889,Fore,100,135,105,223
1459356940.867664,30.03.16,09:55:40.868,Fore,100,0,22,210
1459356940.862243,30.03.16,09:55:40.862,Fore,100,0,22,210
1459356940.838129,30.03.16,09:55:40.838,Fore,100,0,22,210
1459356940.835098,30.03.16,09:55:40.835,Fore,100,0,22,210
1459356940.830160,30.03.16,09:55:40.830,Fore,100,0,22,210
1459356940.812259,30.03.16,09:55:40.812,Fore,100,0,22,210
1459356940.808324,30.03.16,09:55:40.808,Fore,100,0,22,210
1459356940.802599,30.03.16,09:55:40.803,Fore,84,0,22,210
1459356940.781763,30.03.16,09:55:40.782,Fore,39,0,22,210
1459356940.288691,30.03.16,09:55:40.289,Fore,78,72,159,220
1459356940.265164,30.03.16,09:55:40.265,Fore,99,0,256,255
1459356940.260315,30.03.16,09:55:40.260,Fore,100,0,256,255
1459356940.239946,30.03.16,09:55:40.240,Fore,100,0,256,255
1459356940.232069,30.03.16,09:55:40.232,Fore,100,0,256,255
1459356940.231349,30.03.16,09:55:40.231,Fore,100,0,256,255
1459356940.227295,30.03.16,09:55:40.227,Fore,100,0,256,255
1459356940.205937,30.03.16,09:55:40.206,Fore,100,0,256,255
1459356940.205167,30.03.16,09:55:40.205,Fore,100,0,256,255
1459356940.200388,30.03.16,09:55:40.200,Fore,100,0,256,255
1459356940.177289,30.03.16,09:55:40.177,Fore,100,0,256,255
1459356940.175013,30.03.16,09:55:40.175,Fore,80,0,256,255
1459356940.168154,30.03.16,09:55:40.168,Fore,27,0,256,255
1459356939.637314,30.03.16,09:55:39.637,Fore,75,184,1,28
1459356939.632504,30.03.16,09:55:39.633,Fore,89,184,1,28
1459356939.613355,30.03.16,09:55:39.613,Fore,100,184,1,28
1459356939.608507,30.03.16,09:55:39.609,Fore,100,184,1,28
1459356939.603034,30.03.16,09:55:39.603,Fore,100,184,1,28
1459356939.583477,30.03.16,09:55:39.583,Fore,100,184,1,28
1459356939.577418,30.03.16,09:55:39.577,Fore,100,184,1,28
1459356939.573267,30.03.16,09:55:39.573,Fore,100,184,1,28
1459356939.548789,30.03.16,09:55:39.549,Fore,100,184,1,28
1459356939.546039,30.03.16,09:55:39.546,Fore,100,184,1,28
1459356939.540547,30.03.16,09:55:39.541,Fore,100,184,1,28
1459356939.529124,30.03.16,09:55:39.529,Fore,100,184,1,28
1459356939.526236,30.03.16,09:55:39.526,Fore,84,184,1,28
1459356939.510560,30.03.16,09:55:39.511,Fore,17,184,1,28
1459356938.983530,30.03.16,09:55:38.984,Fore,49,110,162,177
1459356938.978845,30.03.16,09:55:38.979,Fore,88,110,162,177
1459356938.974130,30.03.16,09:55:38.974,Fore,100,110,162,177
1459356938.953079,30.03.16,09:55:38.953,Fore,100,110,162,177
1459356938.946760,30.03.16,09:55:38.947,Fore,100,110,162,177
1459356938.942238,30.03.16,09:55:38.942,Fore,100,110,162,177
1459356938.926458,30.03.16,09:55:38.926,Fore,100,110,162,177
1459356938.919173,30.03.16,09:55:38.919,Fore,100,110,162,177
1459356938.912911,30.03.16,09:55:38.913,Fore,100,110,162,177
1459356938.888454,30.03.16,09:55:38.888,Fore,100,110,162,177
1459356938.883133,30.03.16,09:55:38.883,Fore,100,110,162,177
1459356938.863510,30.03.16,09:55:38.864,Fore,76,107,256,177
1459356938.344056,30.03.16,09:55:38.344,Fore,72,126,128,241
1459356938.322073,30.03.16,09:55:38.322,Fore,93,126,128,241
1459356938.316557,30.03.16,09:55:38.317,Fore,100,126,128,241
1459356938.312250,30.03.16,09:55:38.312,Fore,100,126,128,241
1459356938.289704,30.03.16,09:55:38.290,Fore,100,126,128,241
1459356938.280439,30.03.16,09:55:38.280,Fore,100,126,128,241
1459356938.278635,30.03.16,09:55:38.279,Fore,100,126,128,241
1459356938.255898,30.03.16,09:55:38.256,Fore,100,0,89,185
1459356938.250429,30.03.16,09:55:38.250,Fore,100,0,89,185
1459356938.230150,30.03.16,09:55:38.230,Fore,100,0,89,185
1459356938.225946,30.03.16,09:55:38.226,Fore,100,0,89,185
1459356938.220805,30.03.16,09:55:38.221,Fore,76,0,89,185
1459356938.199823,30.03.16,09:55:38.200,Fore,17,0,89,185
1459356937.680629,30.03.16,09:55:37.681,Fore,1,137,163,204
1459356937.679214,30.03.16,09:55:37.679,Fore,92,137,163,204
1459356937.657697,30.03.16,09:55:37.658,Fore,100,0,256,189
1459356937.653512,30.03.16,09:55:37.654,Fore,100,0,256,189
1459356937.628608,30.03.16,09:55:37.629,Fore,100,0,256,189
1459356937.625848,30.03.16,09:55:37.626,Fore,100,0,256,189
1459356937.620710,30.03.16,09:55:37.621,Fore,100,0,256,189
1459356937.599887,30.03.16,09:55:37.600,Fore,100,0,256,189
1459356937.594700,30.03.16,09:55:37.595,Fore,100,0,256,189
1459356937.590367,30.03.16,09:55:37.590,Fore,100,0,256,189
1459356937.566552,30.03.16,09:55:37.567,Fore,100,0,256,189
1459356937.562339,30.03.16,09:55:37.562,Fore,92,0,256,189
1459356937.559218,30.03.16,09:55:37.559,Fore,61,0,256,189
1459356937.030586,30.03.16,09:55:37.031,Fore,75,0,256,255
1459356937.024440,30.03.16,09:55:37.024,Fore,74,0,256,255
1459356936.999825,30.03.16,09:55:37.000,Fore,94,0,256,255
1459356936.994637,30.03.16,09:55:36.995,Fore,100,0,256,255
1459356936.990510,30.03.16,09:55:36.991,Fore,100,0,256,255
1459356936.972682,30.03.16,09:55:36.973,Fore,100,0,256,255
1459356936.968414,30.03.16,09:55:36.968,Fore,100,0,256,255
1459356936.963767,30.03.16,09:55:36.964,Fore,100,0,256,255
1459356936.941183,30.03.16,09:55:36.941,Fore,100,0,256,255
1459356936.937250,30.03.16,09:55:36.937,Fore,98,0,256,255
1459356936.932137,30.03.16,09:55:36.932,Fore,76,0,256,255
1459356936.912732,30.03.16,09:55:36.913,Fore,42,0,256,255
1459356936.425666,30.03.16,09:55:36.426,Fore,52,151,151,218
1459356936.424405,30.03.16,09:55:36.424,Fore,97,151,151,218
1459356936.418645,30.03.16,09:55:36.419,Fore,100,151,151,218
1459356936.393087,30.03.16,09:55:36.393,Fore,100,97,66,155
1459356936.341627,30.03.16,09:55:36.342,Fore,100,97,66,155
1459356936.337780,30.03.16,09:55:36.338,Fore,100,97,66,155
1459356936.333017,30.03.16,09:55:36.333,Fore,100,97,66,155
1459356936.314123,30.03.16,09:55:36.314,Fore,100,97,66,155
1459356936.308635,30.03.16,09:55:36.309,Fore,100,97,66,155
1459356936.302840,30.03.16,09:55:36.303,Fore,100,97,66,155
1459356936.276001,30.03.16,09:55:36.276,Fore,100,97,66,155
1459356936.270991,30.03.16,09:55:36.271,Fore,94,97,66,155
1459356936.248826,30.03.16,09:55:36.249,Fore,3,116,156,155
1459356935.763178,30.03.16,09:55:35.763,Fore,73,118,111,155
1459356935.742633,30.03.16,09:55:35.743,Fore,92,118,111,155
1459356935.736956,30.03.16,09:55:35.737,Fore,100,118,111,155
1459356935.732394,30.03.16,09:55:35.732,Fore,100,118,111,155
1459356935.707776,30.03.16,09:55:35.708,Fore,100,118,111,155
1459356935.703677,30.03.16,09:55:35.704,Fore,100,118,111,155
1459356935.650019,30.03.16,09:55:35.650,Fore,100,80,2,155
1459356935.645802,30.03.16,09:55:35.646,Fore,100,80,2,155
1459356935.640360,30.03.16,09:55:35.640,Fore,100,80,2,155
1459356935.622955,30.03.16,09:55:35.623,Fore,100,80,2,155
1459356935.618142,30.03.16,09:55:35.618,Fore,70,80,2,155
1459356935.129773,30.03.16,09:55:35.130,Fore,73,131,139,189
1459356935.079721,30.03.16,09:55:35.080,Fore,94,131,139,189
1459356935.077155,30.03.16,09:55:35.077,Fore,99,131,139,189
1459356935.064338,30.03.16,09:55:35.064,Fore,100,84,72,189
1459356935.053000,30.03.16,09:55:35.053,Fore,100,84,72,189
1459356935.045734,30.03.16,09:55:35.046,Fore,100,84,72,189
1459356935.022271,30.03.16,09:55:35.022,Fore,100,84,72,189
1459356935.018792,30.03.16,09:55:35.019,Fore,100,84,72,189
1459356935.013167,30.03.16,09:55:35.013,Fore,100,84,72,189
1459356934.986758,30.03.16,09:55:34.987,Fore,100,84,72,189
1459356934.980105,30.03.16,09:55:34.980,Fore,100,84,72,189
1459356934.979025,30.03.16,09:55:34.979,Fore,46,84,72,189
1459356934.450884,30.03.16,09:55:34.451,Fore,2,125,175,247
1459356934.443059,30.03.16,09:55:34.443,Fore,66,125,175,247
1459356934.420695,30.03.16,09:55:34.421,Fore,78,125,175,247
1459356934.417052,30.03.16,09:55:34.417,Fore,100,125,175,247
1459356934.410745,30.03.16,09:55:34.411,Fore,100,125,175,247
1459356934.387957,30.03.16,09:55:34.388,Fore,100,125,175,247
1459356934.378952,30.03.16,09:55:34.379,Fore,100,125,175,247
1459356934.377900,30.03.16,09:55:34.378,Fore,100,125,175,247
1459356934.357577,30.03.16,09:55:34.358,Fore,100,0,82,196
1459356934.353158,30.03.16,09:55:34.353,Fore,95,0,82,196
1459356934.331236,30.03.16,09:55:34.331,Fore,77,0,82,196
1459356934.327827,30.03.16,09:55:34.328,Fore,43,0,82,196
1459356933.810433,30.03.16,09:55:33.810,Fore,43,121,142,216
1459356933.780627,30.03.16,09:55:33.781,Fore,92,121,142,216
1459356933.778914,30.03.16,09:55:33.779,Fore,100,121,142,216
1459356933.757326,30.03.16,09:55:33.757,Fore,100,0,41,0
1459356933.750732,30.03.16,09:55:33.751,Fore,100,0,41,0
1459356933.731224,30.03.16,09:55:33.731,Fore,100,0,41,0
1459356933.725521,30.03.16,09:55:33.726,Fore,100,0,41,0
1459356933.722535,30.03.16,09:55:33.723,Fore,100,0,41,0
1459356933.703017,30.03.16,09:55:33.703,Fore,100,0,41,0
1459356933.698956,30.03.16,09:55:33.699,Fore,100,0,41,0
1459356933.693733,30.03.16,09:55:33.694,Fore,100,0,41,0
1459356933.668439,30.03.16,09:55:33.668,Fore,95,0,41,0
1459356933.664323,30.03.16,09:55:33.664,Fore,67,0,41,0
1459356933.152097,30.03.16,09:55:33.152,Fore,79,109,138,255
1459356933.147190,30.03.16,09:55:33.147,Fore,100,109,138,255
1459356933.145507,30.03.16,09:55:33.146,Fore,100,109,138,255
1459356933.139368,30.03.16,09:55:33.139,Fore,100,109,138,255
1459356933.103302,30.03.16,09:55:33.103,Fore,100,109,138,255
1459356933.090539,30.03.16,09:55:33.091,Fore,100,109,138,255
1459356933.077021,30.03.16,09:55:33.077,Fore,100,109,138,255
1459356933.072319,30.03.16,09:55:33.072,Fore,100,109,138,255
1459356933.042818,30.03.16,09:55:33.043,Fore,100,69,1,255
1459356933.038726,30.03.16,09:55:33.039,Fore,100,69,1,255
1459356933.033543,30.03.16,09:55:33.034,Fore,100,69,1,255
1459356933.017251,30.03.16,09:55:33.017,Fore,97,69,1,255
1459356933.010263,30.03.16,09:55:33.010,Fore,62,69,1,255
1459356932.526520,30.03.16,09:55:32.527,Fore,45,122,125,193
1459356932.522113,30.03.16,09:55:32.522,Fore,84,122,125,193
1459356932.495390,30.03.16,09:55:32.495,Fore,100,122,125,193
1459356932.491560,30.03.16,09:55:32.492,Fore,100,122,125,193
1459356932.443377,30.03.16,09:55:32.443,Fore,100,101,85,193
1459356932.437915,30.03.16,09:55:32.438,Fore,100,101,85,193
1459356932.433908,30.03.16,09:55:32.434,Fore,100,101,85,193
1459356932.429937,30.03.16,09:55:32.430,Fore,100,101,85,193
1459356932.424254,30.03.16,09:55:32.424,Fore,100,101,85,193
1459356932.419438,30.03.16,09:55:32.419,Fore,100,101,85,193
1459356932.413101,30.03.16,09:55:32.413,Fore,100,101,85,193
1459356932.406583,30.03.16,09:55:32.407,Fore,100,101,85,193
1459356932.406078,30.03.16,09:55:32.406,Fore,47,101,85,193
1459356931.866344,30.03.16,09:55:31.866,Fore,94,98,94,198
1459356931.838478,30.03.16,09:55:31.838,Fore,100,98,94,198
1459356931.834750,30.03.16,09:55:31.835,Fore,100,98,94,198
1459356931.830749,30.03.16,09:55:31.831,Fore,100,98,94,198
1459356931.807521,30.03.16,09:55:31.808,Fore,100,98,94,198
1459356931.803089,30.03.16,09:55:31.803,Fore,100,98,94,198
1459356931.781845,30.03.16,09:55:31.782,Fore,100,98,94,198
1459356931.769069,30.03.16,09:55:31.769,Fore,100,98,94,198
1459356931.767810,30.03.16,09:55:31.768,Fore,100,98,94,198
1459356931.747721,30.03.16,09:55:31.748,Fore,100,0,119,169
1459356931.743866,30.03.16,09:55:31.744,Fore,92,0,119,169
1459356931.722513,30.03.16,09:55:31.723,Fore,39,0,119,169
1459356931.209005,30.03.16,09:55:31.209,Fore,52,123,91,228
1459356931.205017,30.03.16,09:55:31.205,Fore,81,123,91,228
1459356931.202010,30.03.16,09:55:31.202,Fore,92,123,91,228
1459356931.175232,30.03.16,09:55:31.175,Fore,100,123,91,228
1459356931.168974,30.03.16,09:55:31.169,Fore,100,123,91,228
1459356931.168308,30.03.16,09:55:31.168,Fore,100,123,91,228
1459356931.144135,30.03.16,09:55:31.144,Fore,100,0,55,201
1459356931.139264,30.03.16,09:55:31.139,Fore,100,0,55,201
1459356931.133780,30.03.16,09:55:31.134,Fore,100,0,55,201
1459356931.130026,30.03.16,09:55:31.130,Fore,100,0,55,201
1459356931.109563,30.03.16,09:55:31.110,Fore,100,0,55,201
1459356931.095442,30.03.16,09:55:31.095,Fore,84,0,55,201
1459356931.087525,30.03.16,09:55:31.088,Fore,31,0,55,201
1459356930.584451,30.03.16,09:55:30.584,Fore,99,0,256,0
1459356930.578984,30.03.16,09:55:30.579,Fore,100,0,256,0
1459356930.573267,30.03.16,09:55:30.573,Fore,100,0,256,0
1459356930.551677,30.03.16,09:55:30.552,Fore,100,0,256,0
1459356930.548540,30.03.16,09:55:30.549,Fore,100,0,256,0
1459356930.543838,30.03.16,09:55:30.544,Fore,100,0,256,0
1459356930.515895,30.03.16,09:55:30.516,Fore,100,0,256,0
1459356930.459731,30.03.16,09:55:30.460,Fore,100,0,256,0
1459356930.453459,30.03.16,09:55:30.453,Fore,100,0,256,0
1459356930.450491,30.03.16,09:55:30.450,Fore,100,0,256,0
1459356930.431402,30.03.16,09:55:30.431,Fore,72,0,256,0
1459356930.426840,30.03.16,09:55:30.427,Fore,20,0,256,0
1459356929.973796,30.03.16,09:55:29.974,Fore,2,0,256,141
1459356929.968745,30.03.16,09:55:29.969,Fore,69,0,256,141
1459356929.890850,30.03.16,09:55:29.891,Fore,86,0,256,141
1459356929.887971,30.03.16,09:55:29.888,Fore,100,0,256,141
1459356929.882936,30.03.16,09:55:29.883,Fore,100,0,256,141
1459356929.859346,30.03.16,09:55:29.859,Fore,100,0,256,141
1459356929.855103,30.03.16,09:55:29.855,Fore,100,0,256,141
1459356929.851598,30.03.16,09:55:29.852,Fore,100,0,256,141
1459356929.833271,30.03.16,09:55:29.833,Fore,100,0,256,141
1459356929.824883,30.03.16,09:55:29.825,Fore,100,0,256,141
1459356929.820240,30.03.16,09:55:29.820,Fore,100,0,256,141
1459356929.799142,30.03.16,09:55:29.799,Fore,79,0,256,141
1459356929.793534,30.03.16,09:55:29.794,Fore,35,0,256,141
1459356929.286900,30.03.16,09:55:29.287,Fore,95,65,30,0
1459356929.280928,30.03.16,09:55:29.281,Fore,100,65,30,0
1459356929.261737,30.03.16,09:55:29.262,Fore,100,65,30,0
1459356929.257749,30.03.16,09:55:29.258,Fore,100,65,30,0
1459356929.253020,30.03.16,09:55:29.253,Fore,100,65,30,0
1459356929.230838,30.03.16,09:55:29.231,Fore,100,65,30,0
1459356929.226113,30.03.16,09:55:29.226,Fore,100,65,30,0
1459356929.221584,30.03.16,09:55:29.222,Fore,100,65,30,0
1459356929.175041,30.03.16,09:55:29.175,Fore,100,65,30,0
1459356929.170263,30.03.16,09:55:29.170,Fore,89,65,30,0
1459356929.165274,30.03.16,09:55:29.165,Fore,3,137,33,0
1459356928.682074,30.03.16,09:55:28.682,Fore,49,118,152,255
1459356928.677205,30.03.16,09:55:28.677,Fore,91,118,152,255
1459356928.628008,30.03.16,09:55:28.628,Fore,100,118,152,255
1459356928.620252,30.03.16,09:55:28.620,Fore,100,118,152,255
1459356928.600220,30.03.16,09:55:28.600,Fore,100,118,152,255
1459356928.596656,30.03.16,09:55:28.597,Fore,100,118,152,255
1459356928.593442,30.03.16,09:55:28.593,Fore,100,118,152,255
1459356928.567798,30.03.16,09:55:28.568,Fore,100,118,152,255
1459356928.563403,30.03.16,09:55:28.563,Fore,100,118,152,255
1459356928.544772,30.03.16,09:55:28.545,Fore,100,255,1,255
1459356928.539483,30.03.16,09:55:28.539,Fore,100,255,1,255
1459356928.535497,30.03.16,09:55:28.535,Fore,98,255,1,255
1459356928.530069,30.03.16,09:55:28.530,Fore,63,255,1,255
1459356927.994246,30.03.16,09:55:27.994,Fore,7,145,63,205
1459356927.990206,30.03.16,09:55:27.990,Fore,69,145,63,205
1459356927.966371,30.03.16,09:55:27.966,Fore,95,145,63,205
1459356927.961093,30.03.16,09:55:27.961,Fore,100,145,63,205
1459356927.957212,30.03.16,09:55:27.957,Fore,100,0,63,205
1459356927.937192,30.03.16,09:55:27.937,Fore,100,0,63,205
1459356927.936565,30.03.16,09:55:27.937,Fore,100,0,63,205
1459356927.930551,30.03.16,09:55:27.931,Fore,100,0,63,205
1459356927.924650,30.03.16,09:55:27.925,Fore,100,0,63,205
1459356927.912287,30.03.16,09:55:27.912,Fore,99,0,63,205
1459356927.906084,30.03.16,09:55:27.906,Fore,67,0,63,205
1459356927.417048,30.03.16,09:55:27.417,Fore,100,0,256,255
1459356927.400897,30.03.16,09:55:27.401,Fore,100,0,256,255
1459356927.395881,30.03.16,09:55:27.396,Fore,100,0,256,255
1459356927.391000,30.03.16,09:55:27.391,Fore,100,0,256,255
1459356927.311120,30.03.16,09:55:27.311,Fore,100,0,256,255
1459356927.307756,30.03.16,09:55:27.308,Fore,100,0,256,255
1459356927.300087,30.03.16,09:55:27.300,Fore,100,0,256,255
1459356927.251250,30.03.16,09:55:27.251,Fore,100,0,256,255
1459356927.246365,30.03.16,09:55:27.246,Fore,100,0,256,255
1459356927.240807,30.03.16,09:55:27.241,Fore,100,0,256,255
1459356927.217007,30.03.16,09:55:27.217,Fore,73,0,256,255
1459356927.212980,30.03.16,09:55:27.213,Fore,31,0,256,255
1459356926.716078,30.03.16,09:55:26.716,Fore,9,161,182,0
1459356926.704004,30.03.16,09:55:26.704,Fore,54,161,182,0
1459356926.680962,30.03.16,09:55:26.681,Fore,97,161,182,0
1459356926.674221,30.03.16,09:55:26.674,Fore,100,161,182,0
1459356926.670198,30.03.16,09:55:26.670,Fore,100,161,182,0
1459356926.650754,30.03.16,09:55:26.651,Fore,100,161,182,0
1459356926.646897,30.03.16,09:55:26.647,Fore,100,161,182,0
1459356926.640522,30.03.16,09:55:26.641,Fore,100,161,182,0
1459356926.622236,30.03.16,09:55:26.622,Fore,100,161,182,0
1459356926.617963,30.03.16,09:55:26.618,Fore,100,161,182,0
1459356926.610610,30.03.16,09:55:26.611,Fore,100,161,182,0
1459356926.589455,30.03.16,09:55:26.589,Fore,100,161,182,0
1459356926.584935,30.03.16,09:55:26.585,Fore,100,161,182,0
1459356926.138340,30.03.16,09:55:26.138,Fore,60,94,131,92
1459356926.134413,30.03.16,09:55:26.134,Fore,80,94,131,92
1459356926.129239,30.03.16,09:55:26.129,Fore,99,94,131,92
1459356926.101811,30.03.16,09:55:26.102,Fore,100,94,131,92
1459356926.093829,30.03.16,09:55:26.094,Fore,100,94,131,92
1459356926.088524,30.03.16,09:55:26.089,Fore,100,94,131,92
1459356926.073407,30.03.16,09:55:26.073,Fore,100,94,131,92
1459356926.039368,30.03.16,09:55:26.039,Fore,100,94,131,92
1459356925.958466,30.03.16,09:55:25.958,Fore,100,94,131,92
1459356925.954141,30.03.16,09:55:25.954,Fore,100,94,131,92
1459356925.948177,30.03.16,09:55:25.948,Fore,79,104,256,92
1459356925.942231,30.03.16,09:55:25.942,Fore,27,104,256,92
1459356925.417775,30.03.16,09:55:25.418,Fore,97,132,227,211
1459356925.411926,30.03.16,09:55:25.412,Fore,100,132,227,211
1459356925.386401,30.03.16,09:55:25.386,Fore,100,132,227,211
1459356925.381472,30.03.16,09:55:25.381,Fore,100,132,227,211
