Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459357171.090750,30.03.16,09:59:31.091,0,16,147,208, 25, 0, 37, -122
1459357171.093370,30.03.16,09:59:31.093,0,16,147,208, 25, 0, 37, -122
1459357171.133484,30.03.16,09:59:31.133,0,16,147,208, 25, 0, 37, -122
1459357171.136021,30.03.16,09:59:31.136,0,16,147,208, 25, 0, 37, -122
1459357171.140932,30.03.16,09:59:31.141,0,16,147,208, 25, 0, 37, -122
1459357171.178164,30.03.16,09:59:31.178,0,16,147,208, 25, 0, 37, -122
1459357171.191057,30.03.16,09:59:31.191,0,16,147,208, 25, 0, 37, -122
1459357171.202058,30.03.16,09:59:31.202,0,16,147,208, 25, 0, 37, -122
1459357171.213396,30.03.16,09:59:31.213,0,16,147,208, 25, 0, 37, -122
1459357171.217365,30.03.16,09:59:31.217,0,16,147,208, 25, 0, 37, -122
1459357171.222048,30.03.16,09:59:31.222,0,16,147,208, 25, 0, 37, -122
1459357171.266321,30.03.16,09:59:31.266,0,16,147,208, 25, 0, 37, -122
1459357171.269211,30.03.16,09:59:31.269,0,16,147,208, 25, 0, 37, -122
1459357171.273164,30.03.16,09:59:31.273,0,16,147,208, 25, 0, 37, -122
1459357171.277165,30.03.16,09:59:31.277,0,16,147,208, 25, 0, 37, -122
1459357171.280900,30.03.16,09:59:31.281,0,16,147,208, 25, 0, 37, -122
1459357171.284976,30.03.16,09:59:31.285,0,16,147,208, 25, 0, 37, -122
1459357171.316700,30.03.16,09:59:31.317,0,16,147,208, 25, 0, 37, -122
1459357171.352481,30.03.16,09:59:31.352,0,16,147,208, 25, 0, 37, -122
1459357171.359653,30.03.16,09:59:31.360,0,84,147,186, 25, 0, 37, -122
1459357171.364649,30.03.16,09:59:31.365,0,84,147,186, 25, 0, 37, -122
1459357171.367055,30.03.16,09:59:31.367,0,84,147,186, 25, 0, 37, -122
1459357171.372423,30.03.16,09:59:31.372,0,84,147,186, 25, 0, 37, -122
1459357171.375261,30.03.16,09:59:31.375,0,84,147,186, 25, 0, 37, -122
1459357171.379397,30.03.16,09:59:31.379,0,84,147,186, 25, 0, 37, -122
1459357171.382782,30.03.16,09:59:31.383,0,84,147,186, 25, 0, 37, -122
1459357171.387924,30.03.16,09:59:31.388,0,84,147,186, 25, 0, 37, -122
