Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459371563.420665,30.03.16,13:59:23.421,0,0,0,0, 0, 0, 37, -122
1459371563.426848,30.03.16,13:59:23.427,0,0,172,0, 0, 0, 37, -122
1459371563.489123,30.03.16,13:59:23.489,0,82,154,166, 0, 0, 37, -122
1459371563.492281,30.03.16,13:59:23.492,0,82,154,166, 0, 0, 37, -122
1459371563.497644,30.03.16,13:59:23.498,0,33,204,206, 0, 0, 37, -122
1459371563.498294,30.03.16,13:59:23.498,0,33,204,206, 0, 0, 37, -122
1459371563.508255,30.03.16,13:59:23.508,0,119,145,162, 0, 0, 37, -122
1459371563.510185,30.03.16,13:59:23.510,0,119,145,162, 0, 0, 37, -122
1459371563.544460,30.03.16,13:59:23.544,0,110,117,170, 0, 0, 37, -122
1459371563.546080,30.03.16,13:59:23.546,0,110,117,170, 0, 0, 37, -122
1459371563.552635,30.03.16,13:59:23.553,0,110,112,170, 0, 0, 37, -122
1459371563.556718,30.03.16,13:59:23.557,0,101,112,170, 0, 0, 37, -122
1459371563.584077,30.03.16,13:59:23.584,0,101,112,189, 0, 0, 37, -122
1459371563.588438,30.03.16,13:59:23.588,0,101,112,189, 0, 0, 37, -122
1459371563.589554,30.03.16,13:59:23.590,0,101,112,189, 0, 0, 37, -122
1459371563.622690,30.03.16,13:59:23.623,0,90,116,189, 0, 0, 37, -122
1459371563.623945,30.03.16,13:59:23.624,0,90,116,189, 0, 0, 37, -122
1459371563.653781,30.03.16,13:59:23.654,0,88,119,189, 0, 0, 37, -122
1459371563.659306,30.03.16,13:59:23.659,0,88,119,189, 0, 0, 37, -122
1459371563.691358,30.03.16,13:59:23.691,0,78,111,189, 0, 0, 37, -122
1459371563.694856,30.03.16,13:59:23.695,0,78,111,189, 0, 0, 37, -122
1459371563.727147,30.03.16,13:59:23.727,0,69,116,184, 0, 0, 37, -122
1459371563.728765,30.03.16,13:59:23.729,0,69,116,184, 0, 0, 37, -122
1459371563.735498,30.03.16,13:59:23.735,0,69,120,184, 0, 0, 37, -122
1459371563.740360,30.03.16,13:59:23.740,0,69,122,184, 0, 0, 37, -122
1459371563.766010,30.03.16,13:59:23.766,0,69,123,169, 0, 0, 37, -122
1459371563.771134,30.03.16,13:59:23.771,0,69,123,169, 0, 0, 37, -122
1459371563.799145,30.03.16,13:59:23.799,0,56,131,169, 0, 0, 37, -122
1459371563.801648,30.03.16,13:59:23.802,0,56,131,169, 0, 0, 37, -122
1459371563.831946,30.03.16,13:59:23.832,0,40,131,164, 0, 0, 37, -122
1459371563.837822,30.03.16,13:59:23.838,0,40,131,164, 0, 0, 37, -122
1459371563.864385,30.03.16,13:59:23.864,0,46,136,164, 0, 0, 37, -122
1459371563.867931,30.03.16,13:59:23.868,0,46,136,164, 0, 0, 37, -122
1459371563.899258,30.03.16,13:59:23.899,0,54,142,164, 0, 0, 37, -122
1459371563.902285,30.03.16,13:59:23.902,0,54,142,164, 0, 0, 37, -122
1459371563.931566,30.03.16,13:59:23.932,0,69,142,176, 0, 0, 37, -122
1459371563.935807,30.03.16,13:59:23.936,0,69,142,176, 0, 0, 37, -122
1459371563.966493,30.03.16,13:59:23.966,0,87,160,191, 0, 0, 37, -122
1459371563.967692,30.03.16,13:59:23.968,0,87,160,191, 0, 0, 37, -122
1459371563.998800,30.03.16,13:59:23.999,0,124,160,176, 0, 0, 37, -122
1459371564.002789,30.03.16,13:59:24.003,0,124,160,176, 0, 0, 37, -122
1459371564.039281,30.03.16,13:59:24.039,0,125,145,159, 0, 0, 37, -122
1459371564.040032,30.03.16,13:59:24.040,0,125,145,159, 0, 0, 37, -122
1459371564.072469,30.03.16,13:59:24.072,0,125,1,159, 0, 0, 37, -122
1459371564.081000,30.03.16,13:59:24.081,0,75,1,159, 0, 0, 37, -122
1459371564.113798,30.03.16,13:59:24.114,0,88,85,187, 0, 0, 37, -122
1459371564.114681,30.03.16,13:59:24.115,0,88,85,187, 0, 0, 37, -122
1459371564.144704,30.03.16,13:59:24.145,0,93,105,190, 0, 0, 37, -122
1459371564.147389,30.03.16,13:59:24.147,0,93,105,190, 0, 0, 37, -122
1459371564.152509,30.03.16,13:59:24.153,0,92,139,190, 0, 0, 37, -122
1459371564.156431,30.03.16,13:59:24.156,0,92,139,190, 0, 0, 37, -122
1459371564.187257,30.03.16,13:59:24.187,0,99,139,193, 0, 0, 37, -122
1459371564.192749,30.03.16,13:59:24.193,91,99,139,193, 1, 0, 37, -122
1459371564.221048,30.03.16,13:59:24.221,100,99,130,199, 2, 0, 37, -122
1459371564.228118,30.03.16,13:59:24.228,100,99,130,199, 3, 0, 37, -122
1459371564.254259,30.03.16,13:59:24.254,100,99,142,205, 4, 0, 37, -122
1459371564.260576,30.03.16,13:59:24.261,100,99,142,205, 5, 0, 37, -122
1459371564.264386,30.03.16,13:59:24.264,100,99,142,205, 6, 0, 37, -122
1459371564.293314,30.03.16,13:59:24.293,100,103,140,205, 7, 0, 37, -122
1459371564.321596,30.03.16,13:59:24.322,100,100,136,197, 8, 0, 37, -122
1459371564.325057,30.03.16,13:59:24.325,89,100,136,197, 9, 0, 37, -122
1459371564.332747,30.03.16,13:59:24.333,84,90,149,181, 10, 0, 37, -122
1459371564.333266,30.03.16,13:59:24.333,81,90,149,181, 11, 0, 37, -122
1459371564.366085,30.03.16,13:59:24.366,73,69,153,188, 12, 0, 37, -122
1459371564.367018,30.03.16,13:59:24.367,0,69,153,188, 12, 0, 37, -122
1459371564.400054,30.03.16,13:59:24.400,0,61,151,183, 12, 0, 37, -122
1459371564.400690,30.03.16,13:59:24.401,0,61,151,183, 12, 0, 37, -122
1459371564.437770,30.03.16,13:59:24.438,0,23,131,192, 12, 0, 37, -122
1459371564.438500,30.03.16,13:59:24.439,0,23,131,192, 12, 0, 37, -122
1459371564.469520,30.03.16,13:59:24.470,0,82,150,240, 12, 0, 37, -122
1459371564.470168,30.03.16,13:59:24.470,0,82,150,240, 12, 0, 37, -122
1459371564.502528,30.03.16,13:59:24.503,0,82,232,255, 12, 0, 37, -122
1459371564.508744,30.03.16,13:59:24.509,0,82,232,255, 12, 0, 37, -122
1459371564.514098,30.03.16,13:59:24.514,0,20,226,255, 12, 0, 37, -122
1459371564.518123,30.03.16,13:59:24.518,0,20,226,255, 12, 0, 37, -122
1459371564.573201,30.03.16,13:59:24.573,0,94,178,251, 12, 0, 37, -122
1459371564.576597,30.03.16,13:59:24.577,0,94,178,251, 12, 0, 37, -122
1459371564.606263,30.03.16,13:59:24.606,0,131,163,199, 12, 0, 37, -122
1459371564.608508,30.03.16,13:59:24.609,0,131,163,199, 12, 0, 37, -122
1459371564.640100,30.03.16,13:59:24.640,0,109,165,191, 12, 0, 37, -122
1459371564.642808,30.03.16,13:59:24.643,0,109,165,191, 12, 0, 37, -122
1459371564.650553,30.03.16,13:59:24.651,0,109,165,191, 12, 0, 37, -122
1459371564.684185,30.03.16,13:59:24.684,0,44,92,187, 12, 0, 37, -122
1459371564.714096,30.03.16,13:59:24.714,0,0,52,147, 12, 0, 37, -122
1459371564.716595,30.03.16,13:59:24.717,0,0,52,147, 12, 0, 37, -122
1459371564.724203,30.03.16,13:59:24.724,0,0,69,83, 12, 0, 37, -122
1459371564.727881,30.03.16,13:59:24.728,0,0,69,83, 12, 0, 37, -122
1459371564.756642,30.03.16,13:59:24.757,0,0,59,3, 12, 0, 37, -122
1459371564.762100,30.03.16,13:59:24.762,0,0,59,3, 12, 0, 37, -122
1459371564.791690,30.03.16,13:59:24.792,0,0,117,3, 12, 0, 37, -122
1459371564.826787,30.03.16,13:59:24.827,0,0,117,3, 12, 0, 37, -122
1459371564.828114,30.03.16,13:59:24.828,0,0,117,3, 12, 0, 37, -122
1459371564.860011,30.03.16,13:59:24.860,0,0,64,255, 12, 0, 37, -122
1459371564.866501,30.03.16,13:59:24.867,0,0,64,255, 12, 0, 37, -122
1459371564.901089,30.03.16,13:59:24.901,0,200,178,255, 12, 0, 37, -122
1459371564.901983,30.03.16,13:59:24.902,0,200,178,255, 12, 0, 37, -122
1459371564.902815,30.03.16,13:59:24.903,90,200,178,255, 13, 0, 37, -122
1459371564.938233,30.03.16,13:59:24.938,100,88,158,186, 14, 0, 37, -122
1459371564.940995,30.03.16,13:59:24.941,100,88,158,186, 15, 0, 37, -122
1459371564.948729,30.03.16,13:59:24.949,100,97,158,186, 16, 0, 37, -122
1459371564.985121,30.03.16,13:59:24.985,100,99,132,186, 17, 0, 37, -122
1459371564.986006,30.03.16,13:59:24.986,100,99,132,186, 18, 0, 37, -122
1459371564.991478,30.03.16,13:59:24.991,100,112,117,186, 19, 0, 37, -122
1459371565.020541,30.03.16,13:59:25.021,100,112,117,186, 20, 0, 37, -122
1459371565.026830,30.03.16,13:59:25.027,100,112,140,209, 21, 0, 37, -122
1459371565.029094,30.03.16,13:59:25.029,81,112,140,209, 22, 0, 37, -122
1459371565.063787,30.03.16,13:59:25.064,78,100,173,201, 23, 0, 37, -122
1459371565.064604,30.03.16,13:59:25.065,0,100,173,201, 23, 0, 37, -122
1459371565.102015,30.03.16,13:59:25.102,0,46,176,205, 23, 0, 37, -122
1459371565.102669,30.03.16,13:59:25.103,0,46,176,205, 23, 0, 37, -122
1459371565.110076,30.03.16,13:59:25.110,0,50,107,164, 23, 0, 37, -122
1459371565.110960,30.03.16,13:59:25.111,0,50,107,164, 23, 0, 37, -122
1459371565.149031,30.03.16,13:59:25.149,0,79,138,216, 23, 0, 37, -122
1459371565.149829,30.03.16,13:59:25.150,0,79,138,216, 23, 0, 37, -122
1459371565.182286,30.03.16,13:59:25.182,0,0,209,255, 23, 0, 37, -122
1459371565.183129,30.03.16,13:59:25.183,0,0,209,255, 23, 0, 37, -122
1459371565.221234,30.03.16,13:59:25.221,0,25,206,255, 23, 0, 37, -122
1459371565.225174,30.03.16,13:59:25.225,0,25,206,255, 23, 0, 37, -122
1459371565.255286,30.03.16,13:59:25.255,0,103,224,255, 23, 0, 37, -122
1459371565.258128,30.03.16,13:59:25.258,0,103,224,255, 23, 0, 37, -122
1459371565.262212,30.03.16,13:59:25.262,0,96,175,250, 23, 0, 37, -122
