Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459370392.442946,30.03.16,13:39:52.443,0,0,95,0, 22, 0, 37, -122
1459370392.503981,30.03.16,13:39:52.504,35,0,1,11, 23, 0, 37, -122
1459370392.592662,30.03.16,13:39:52.593,100,68,188,169, 24, 0, 37, -122
1459370392.622198,30.03.16,13:39:52.622,100,98,119,202, 25, 0, 37, -122
1459370392.674188,30.03.16,13:39:52.674,73,115,91,228, 26, 0, 37, -122
1459370392.713187,30.03.16,13:39:52.713,0,86,140,191, 26, 0, 37, -122
1459370392.765274,30.03.16,13:39:52.765,0,97,166,151, 26, 0, 37, -122
1459370392.804637,30.03.16,13:39:52.805,0,0,183,243, 26, 0, 37, -122
1459370392.863242,30.03.16,13:39:52.863,0,36,137,255, 26, 0, 37, -122
1459370392.922587,30.03.16,13:39:52.923,0,69,221,255, 26, 0, 37, -122
1459370392.953884,30.03.16,13:39:52.954,0,103,159,217, 26, 0, 37, -122
1459370393.013593,30.03.16,13:39:53.014,0,79,159,183, 26, 0, 37, -122
1459370393.045416,30.03.16,13:39:53.045,0,10,135,202, 26, 0, 37, -122
1459370393.104793,30.03.16,13:39:53.105,0,0,66,24, 26, 0, 37, -122
1459370393.162873,30.03.16,13:39:53.163,0,0,116,0, 26, 0, 37, -122
1459370393.218005,30.03.16,13:39:53.218,0,0,256,255, 26, 0, 37, -122
1459370393.253823,30.03.16,13:39:53.254,100,61,256,190, 27, 0, 37, -122
1459370393.312775,30.03.16,13:39:53.313,100,94,155,201, 28, 0, 37, -122
1459370393.366067,30.03.16,13:39:53.366,67,129,112,231, 29, 0, 37, -122
1459370393.403762,30.03.16,13:39:53.404,0,101,178,190, 29, 0, 37, -122
1459370393.462849,30.03.16,13:39:53.463,0,55,152,181, 29, 0, 37, -122
1459370393.516759,30.03.16,13:39:53.517,0,0,198,227, 29, 0, 37, -122
1459370393.583655,30.03.16,13:39:53.584,0,33,127,245, 29, 0, 37, -122
1459370393.638535,30.03.16,13:39:53.639,0,26,256,255, 29, 0, 37, -122
1459370393.666099,30.03.16,13:39:53.666,0,99,112,177, 29, 0, 37, -122
1459370393.703994,30.03.16,13:39:53.704,0,72,176,184, 29, 0, 37, -122
1459370393.763106,30.03.16,13:39:53.763,0,0,132,190, 29, 0, 37, -122
1459370393.814768,30.03.16,13:39:53.815,0,0,111,72, 29, 0, 37, -122
1459370393.853021,30.03.16,13:39:53.853,0,0,111,0, 29, 0, 37, -122
1459370393.913219,30.03.16,13:39:53.913,24,0,1,255, 29, 0, 37, -122
1459370393.969287,30.03.16,13:39:53.969,100,98,75,203, 30, 0, 37, -122
1459370394.002902,30.03.16,13:39:54.003,100,98,97,194, 31, 0, 37, -122
1459370394.063045,30.03.16,13:39:54.063,90,114,105,216, 32, 0, 37, -122
1459370394.119118,30.03.16,13:39:54.119,0,108,155,196, 32, 0, 37, -122
1459370394.154085,30.03.16,13:39:54.154,0,52,155,170, 32, 0, 37, -122
1459370394.212789,30.03.16,13:39:54.213,0,83,163,211, 32, 0, 37, -122
1459370394.265129,30.03.16,13:39:54.265,0,35,152,226, 32, 0, 37, -122
1459370394.302782,30.03.16,13:39:54.303,0,0,219,253, 32, 0, 37, -122
1459370394.362902,30.03.16,13:39:54.363,0,116,123,177, 32, 0, 37, -122
1459370394.413352,30.03.16,13:39:54.413,0,85,174,177, 32, 0, 37, -122
1459370394.452951,30.03.16,13:39:54.453,0,66,144,199, 32, 0, 37, -122
1459370394.512650,30.03.16,13:39:54.513,0,0,144,143, 32, 0, 37, -122
1459370394.564607,30.03.16,13:39:54.565,0,0,91,17, 32, 0, 37, -122
1459370394.602828,30.03.16,13:39:54.603,0,39,79,0, 32, 0, 37, -122
1459370394.664965,30.03.16,13:39:54.665,0,0,1,255, 32, 0, 37, -122
1459370394.696873,30.03.16,13:39:54.697,100,88,109,186, 33, 0, 37, -122
1459370394.753265,30.03.16,13:39:54.753,100,95,147,194, 34, 0, 37, -122
1459370394.843217,30.03.16,13:39:54.843,87,111,113,207, 35, 0, 37, -122
1459370394.869643,30.03.16,13:39:54.870,0,102,159,188, 35, 0, 37, -122
1459370394.921895,30.03.16,13:39:54.922,0,64,139,163, 35, 0, 37, -122
1459370394.962968,30.03.16,13:39:54.963,0,46,159,192, 35, 0, 37, -122
1459370395.017292,30.03.16,13:39:55.017,0,0,254,238, 35, 0, 37, -122
1459370395.083709,30.03.16,13:39:55.084,0,54,207,193, 35, 0, 37, -122
1459370395.138021,30.03.16,13:39:55.138,0,109,130,176, 35, 0, 37, -122
1459370395.167804,30.03.16,13:39:55.168,0,78,173,194, 35, 0, 37, -122
1459370395.203969,30.03.16,13:39:55.204,0,53,132,209, 35, 0, 37, -122
1459370395.263631,30.03.16,13:39:55.264,0,0,162,143, 35, 0, 37, -122
1459370395.317907,30.03.16,13:39:55.318,0,0,145,0, 35, 0, 37, -122
1459370395.353506,30.03.16,13:39:55.354,0,24,128,0, 35, 0, 37, -122
1459370395.414524,30.03.16,13:39:55.415,17,113,1,252, 35, 0, 37, -122
1459370395.469095,30.03.16,13:39:55.469,85,82,156,171, 36, 0, 37, -122
1459370395.503372,30.03.16,13:39:55.503,89,96,134,203, 37, 0, 37, -122
1459370395.562978,30.03.16,13:39:55.563,0,96,120,203, 37, 0, 37, -122
1459370395.618299,30.03.16,13:39:55.618,0,96,128,187, 37, 0, 37, -122
1459370395.652712,30.03.16,13:39:55.653,0,62,128,206, 37, 0, 37, -122
1459370395.712911,30.03.16,13:39:55.713,0,62,157,188, 37, 0, 37, -122
1459370395.763626,30.03.16,13:39:55.764,0,0,139,255, 37, 0, 37, -122
1459370395.803512,30.03.16,13:39:55.804,0,109,206,213, 37, 0, 37, -122
1459370395.862879,30.03.16,13:39:55.863,0,109,153,154, 37, 0, 37, -122
1459370395.915299,30.03.16,13:39:55.915,0,99,220,164, 37, 0, 37, -122
1459370395.953098,30.03.16,13:39:55.953,0,0,256,175, 37, 0, 37, -122
1459370396.013577,30.03.16,13:39:56.014,0,0,245,84, 37, 0, 37, -122
1459370396.049816,30.03.16,13:39:56.050,0,0,198,255, 37, 0, 37, -122
1459370396.102771,30.03.16,13:39:56.103,0,110,256,196, 37, 0, 37, -122
1459370396.164092,30.03.16,13:39:56.164,75,121,117,224, 38, 0, 37, -122
1459370396.217591,30.03.16,13:39:56.218,99,83,152,174, 39, 0, 37, -122
1459370396.283259,30.03.16,13:39:56.283,100,99,143,197, 40, 0, 37, -122
1459370396.335820,30.03.16,13:39:56.336,100,99,125,203, 41, 0, 37, -122
1459370396.364558,30.03.16,13:39:56.365,0,85,148,189, 41, 0, 37, -122
1459370396.403721,30.03.16,13:39:56.404,0,64,163,172, 41, 0, 37, -122
1459370396.462924,30.03.16,13:39:56.463,0,29,197,221, 41, 0, 37, -122
1459370396.517217,30.03.16,13:39:56.517,0,54,256,169, 41, 0, 37, -122
1459370396.553068,30.03.16,13:39:56.553,0,78,132,239, 41, 0, 37, -122
1459370396.613701,30.03.16,13:39:56.614,0,100,210,212, 41, 0, 37, -122
